call_id;answer_id;n_total_words;n_positive_words;f_positive_words;answer_text1;1;101;1;0.009900990099009901;yes, we obviously have to make some assumptions going forward in house prices and they are not that different than the assumptions you would see in most other that get published by case-shiller, etc. right now, they have a modest increase in home prices in 2013 and '14. i will stick with just those two years. but if it was 5% better than that, which is possible, that would run through our books in lower charge-offs and lower reserves. and just as a rule of thumb, $500 million for one year. it's a very rough rule of thumb.
1;17;299;2;0.006688963210702341;i would not call it a strong fourth-quarter showing. we kind of made an assumption that the last two weeks of the year are pretty dead in terms of activity and we were a little bit wrong about that. but here is what i would say. activity now is continuing SEMICOLON it is usually strong in the first part of the year. we do not know. but i personally believe that this has been, and i have been consistent about this, a cyclical, a secular change. we deal with 16,000 investors. investable assets are going up SEMICOLON they are not going down. global trade is going up SEMICOLON it is not going down. high net worth assets, i'm talking over 10 years and so there is a need that people have to buy and sell securities, etc. so i think the underlying trend is up and obviously spreads will compress over time. they have by the way for 20 years. that will continue. and now we have got a bunch of model changes, not models, but like business model changes from swaps and derivatives and regulations. we will adjust all that, but there is a chance you're going to wake up one day and it will be a boomer year and no one is going to predict that either. there is a chance we happen to go into recession that it will get worse, but my attitude is i think we are very well-positioned in the business. it is very broad-based between fx rates, credits, securitized products, commodities. it is very global, emerging markets driven by research, which marianne mentioned we are number one. so over time, it will grow. i just can not predict what it is going to do next quarter.
1;18;113;4;0.035398230088495575;yes. look, i think the american economy -- i've said the table is rather well set. consumers, businesses, housing, small business they are all in pretty good shape and i think we need good policy and good fiscal policy, but yes, so we expect to see -- we have had, which i think you mentioned, we have had run-off in consumer too. remember, in card, from (inaudible) and some other stuff and we are running off sort of businesses and certain things we got out of, but you could start to see a little bit of growth now going forward in outstandings. good growth in spending, a little bit of growth in outstandings.
1;19;56;0;0.0;yes, so, hey, john, we will do that for you at our investor day in a lot of detail. i think the way to think about our adjusted expenses going forward, you should think about them being flat to down in terms of direction and we will go through all of that for you in february.
1;20;4;0;0.0;yes, around $50 billion.
1;21;106;0;0.0;one day we hope. (multiple speakers). so we do not -- yes, we will not -- we can not predict the litigation expense, i'm sorry. i think the one part, which i just want to reiterate, is that obviously that one is going to be lumpy and be ongoing except the part relating to mortgages. we have done a lot of work on and we are hoping that we are properly reserved there and they are not going to see duplication of that. in the last couple of years of litigation, a lot of it related to mortgages. not all of it, but a lot of it.
1;22;74;0;0.0;you have got me there. i think if we buy back $3 billion and what we issue -- i think we issue -- 2.5. -- amortizes in over time as we issue it -- right. -- so my guess is it will go down a little bit in the first quarter. when you issue restricted stock, it does not immediately go into fully diluted. that goes in as it amortizes. remember this stuff amortizes over three years generally.
1;23;15;0;0.0;if we spend the whole $3 billion, my guess is it will go down, yes.
1;24;1;0;0.0;yes.
1;25;61;0;0.0;yes, i think, john, in part, that is it. i can get back to you with more specific details. it did come down slightly in the quarter. it does reflect the combination of our full understanding of all of the rules, plus some model changes and everything else in the quarter and bau activity, but we can get you more detail.
1;26;50;0;0.0;yes, well, so we are continuing to grow our deposits very strongly. we are continuing to grow our loans very strongly, so core loan growth up 9%. so all in all, we are generally holding pace with nim compression and hope to see the same next year plus or minus.
1;27;24;1;0.041666666666666664;it was better by over $100 million versus the fourth quarter last year. of course, last year was not particularly good by the way.
1;28;986;8;0.008113590263691683;completely off. let me tell you where - you raised a lot of subjects SEMICOLON let me do them one by one. obviously, when you have a problem like the whale, you have mistakes, which you should acknowledge and then fix. so we obviously fixed cio totally 100%. people in it, reporting, risk, controls, committees, guidelines and we do not do synthetic credit there at all. but some of those mistakes obviously scared us and we went and checked everywhere in the company. so we are fixing certain things across the company. not that they are bad, they are not disasters, but they require fixing. and so when you have an accident like that, you want to say we are going to use this to get stronger, better, smarter, tougher. and we have to and we are going to. obviously you can not meet every demand of the regulators. so we have got real resources doing it. we have already done a lot of it. we are going to continue to do more. so yes, they were changes from the whale. number two, we are in business to build the business over time by serving clients. that is what we do. we do it every -- we take risk. when you take risks, you make loans SEMICOLON you take risks when you invest money SEMICOLON you take risk when you build systems and branches. but that is what we have been doing consistently and i hope you see in the underlying numbers more branches, more bankers, more custody, more trading, more products, more services, more countries, happier clients in every business. record results in commercial banking, asset management, a lot of cross-sell in that and we are going to do a lot more to describe to you the competitive benefits that we get in this company because the different business units work together and things like that. so that part of the business has not changed. that is why we are here. even cio has always been doing that, investing assets conservatively because i was watching something on tv today -- you have to earn a return on your assets. the book -- you are not going to try to earn a return on your assets is ludicrous to me and to manage asset liability exposure generally conservatively. we obviously made a mistake. and the third thing, the reorganization, that was around -- and i (inaudible) do a lot of this for you, around the client. if you said rebuild the company from the ground up, you probably would have organized it around the clients, not necessarily by product. it is not that we were bad or banks were bad or anything like that SEMICOLON it is that companies acquired mortgage companies, they acquired credit card companies, they acquired retail branches. the power of that franchise is extraordinary. 40% of our retail branches own credit cards -- are credit cards today. a big chunk of our mortgage sales come out of the branches. most of our small businesses serve out of the branches. middle-market is served out of the branches. the branches are becoming an enormous competitive advantage for asset management. the commercial bank could not survive without them. so all we did is say put together those businesses under one roof where you want to have -- you want to treat the client the way they want to be treated when they come in the front door. same thing for cib, the same client set in the investor side and the issuer side, the corporate side. so we go to any country. we serve the big companies, we serve the sovereign wealth funds, we serve the governments. we serve them out of tss and we serve them out of the investment bank. all we are doing here is better coordination, which we think will have more cross-sell and believe it or not lower expenses. plus it will help us deal with the new regulatory environment. so both of these things are going to help us deal with the new regulatory environment to have consistent standards across all the businesses, etc. so that is why we had the reorg. and management changes, you went through the litany of changes, but just remember daniel pinto has been in that business his whole life. mike cavanagh has been here for many years and was already running ts&s. doug petno has been running the commercial bank for several years now. gordon smith and todd maclin, we did it a little bit faster than we told people. we told people we were going to put that under one roof. marianne lake has been the controller of the ib and the cfo of the consumer bank. all the people in these jobs have been here a long time and they are very good. i mean i think it is an exceptional management team. it is too much turnover, but again the way i look at the turnover, if i have 15 people in the operating committee, you should assume that 15% to 20% every year will turn over. some years will be zero and some years will be more. when you have reorgs and stuff like that, it is a little bit more. hopefully, you're going to have stability. we have got a great management team. they are working a lot of different things. most have been here a long time. and part of it, part of it relates to -- remember if you were on my board of directors, you would be asking me, in fact instructing me to make sure you were putting in place in big jobs the people who have to be tested to see if they can do my job. that is -- i mentioned this many years ago, that is job number one. that takes precedence over all other things. and sometimes it leads to turnover. i'm sorry.
1;29;68;2;0.029411764705882353;well, look, you should get to know them, but you could evaluate their quality, their integrity, their brains. mary erdoes has been here a long time. matt zames, who is now co-chief operating -- frank bisignano both been here a long time. so these are long tenured, very good, respected employees. and so i know it is going to work. obviously, you have to make that evaluation yourself.
1;30;57;0;0.0;not really, but the ccar does have this qualitative aspect, which i do not exactly know what that means, but not really. it really related more to the desire -- the stock price is higher and the desire to get to 9.5% quicker. everyone's being doing it and obviously we should not lag. that's all.
1;31;489;10;0.02044989775051125;also, mike (inaudible) because you had me do a little work after one of your reports came out about stock price. so do this yourself. take bank one's stock price from the day before i got there to today, and take jpmorgan's stock price from the day we announced the deal to today, compare it to the s&p, the bank, the bank index or all other major firms and it's actually rather good. it outperformed in both cases, the bank by a long shot. in both cases, the s&p not by a long shot but by a significant margin and almost most other financial companies. so obviously something has been working a little bit here. opportunity, i think the opportunities are fabulous. so next year, we are going to focus a tremendous amount of regulatory requirements, these consent orders getting things done, but also just organic growth. small business, marianne mentioned, is up almost everywhere, partially in florida and california where wamu gave us the opportunity to do that. we opened our 1000th branch in california. we are still going to open net over 100 branches this year. our credit card has been growing. the chase private client, we have got 250 branches to 1200 chase private client. that number is going to go up -- and i do not know if we've -- i do not know if that is public -- okay, now it's public -- to something like 2000 end of next year. it is really working. so it is growing dramatically. our mutual fund complex has been growing. ts&s, actually not ts&s, the global corporate bank has opened multiple branches overseas. we have gone from 120 global corp bankers to 286 or something. it is going to be north of 300 and it is working. if you look at investment banking revenues out of the commercial bank, when we first got here, i think it was like $450 million. this year, it hit almost $2 billion and we think the opportunity to continue to grow is large. so in almost every single business, we see very good opportunities to grow and obviously, we operate in a difficult world, the financial services, but in the investment bank, it was -- it has been -- marianne went through the numbers, but we do not see why we can not continue to grow that around the world and serve more clients in more places like colombia or in some of the emerging markets. in commercial banking, we opened branches in non -- states we do not have branches, which have been focused on kind of larger clients and international. that is working well. international commercial bank is working well and all these numbers are in here. you guys should go through it soon. they are all pretty good and you are going to see us continue to focus on growing those businesses in a quality way.
1;32;115;1;0.008695652173913044;well, i think you should look at it -- we are already fully engaged in meeting all of those concents and other regulatory demands. remember, we have changing rules and requirements. we also have a lot of items that the regulators have asked us to focus on, their consent orders. so yes, it is a tremendous amount of resource, but it is not going to change the numbers you see. it is just the people involved -- a lot of people involved in risk credit, legal compliance, audit, hr all are really involved in getting a lot of this stuff right and we have to do that. of course and people in the business too of course.
1;33;164;3;0.018292682926829267;yes, so, matt, you would have seen that we pretty much portfolio all the jumbos we originate right now. we price them to great returns and we would continue to do that. we like that asset. i think overall across the firm, we did $5 billion of jumbos this quarter and so you should expect to see that continue. i would just add that one of the things you learn to live with a little bit is that you could put a mortgage on your balance sheet and earn or 3.75% or 4% if it is a jumbo or something like that. it does not have oci. it holds more capital, but it might be a wiser thing to do than taking the gain on sale and then buying an mbs at 2.25%. so there are all these opportunities to think through how to manage in the new world properly both for the client and for the shareholder. (multiple speakers). go ahead.
1;34;45;0;0.0;it may be -- and that may change over time and get bigger. so we are doing a little bit more and right now, it is the jumbos. we have done a little bit like c pluses and stuff like that, but there may be others.
1;35;32;0;0.0;we would much prefer loans than securities like in commercial bank, credit card, etc. so the reason we have securities is because we can not generate that kind of loan right now.
1;36;120;0;0.0;i think the qm was a really big start and kind of well thought through, but it also needs to be coordinated with basel iii, some of these npr rules, this whole thing about oci. so all these things are going to affect mortgage a little bit and a lot of players involved in that who have to coordinate it. but i do think over time they will open up the mortgage markets. how rep and warranty is going to be handled, etc. trn, skin in the game. i think securitization will be important. so if i was the government, i would want to get qrm and securitization rules fixed as quickly as i can to allow people to start.
1;37;53;0;0.0;i would say that is probably in line with that. we have excess cash and excess capacity at central banks and that is what that reflects. they are two different numbers, but they move in the same direction. and we will probably disclose more about that at the investor day too. we will.
1;38;28;0;0.0;probably not much. yes, not much. the average yield in the investment portfolio is coming down a little bit every quarter and that will continue for a while.
1;39;35;0;0.0;no. we do break it out. we disclosed it. we have not disclosed it in the fourth quarter. what was it last time? probably like 3. interest duration. so it is probably about the same.
1;40;99;1;0.010101010101010102;the other thing -- right, but the important -- i think the way to look at (inaudible), we would benefit from rising rates. so i've always said that that portfolio is subordinated to the interest of the company. it is very short. you can extend that duration or a lot more income, but then we would be hurt by rising rates and we break out the earnings and risk from rising rates -- if the whole curve goes up 100 basis points, it is about a $2 billion plus pretax. and that comes through the investment portfolio and loan repricing, etc.
1;41;41;0;0.0;i can not -- offhand, it is hard for me to say that, but i think i am going to guess, but like 30 or 40 basis points. it's not a lot to neutralize it -- -- to eliminate -- right, something like that.
1;42;34;0;0.0;the margin? so i think it is in the supplement. i am afraid i --. it's in the production revenue. yes, it's in production revenue, which i think was close to $800 million.
1;43;30;0;0.0;revenue was 3%, 3.5% and net was -- (multiple speakers). so it's like 3.5 times 50, actually is on closed, not --. we will do the math for you.
1;44;101;0;0.0;first of all, it is a board-level decision and in some ways, it is a nice problem to have, but the way you set the question up you almost have no option. you can not buy back stock and you can not raise your dividend. all you have left is something like that. so we will get there when we get there. again, we need to see all the new rules and how they are going to apply like this conservation buffer and we may know more by investor day, but when we know more, we will let you know.
1;45;350;4;0.011428571428571429;so the first one is obviously we do budgets and stuff. we put targets in place, things we would like to accomplish. so that is in how we look at -- we are not going to disclose it to you. but i did say that we do think it is going to enhance revenues and reduce expenses a little bit. so a little bit is in there for the cib and a little bit in there for consumer. and we are going to disclose more at investor day about kind of cross-sell and how we look at it and where we think we can benefit, etc. and if you look at risk-weighted assets, we are up to -- our balance sheet is $2.4 trillion. we have got $200 billion of money deposited in central banks around the world or in repo, very short-term investments, $350 billion in aa securities and $400 billion in securities borrowed or resales. we have a really, really liquid balance sheet. i just mentioned $750 billion, almost $1 trillion of very short-term stuff that is sitting there on our balance sheet in the asset side and our risk-weighted assets are now $1.65 trillion. they have gone up dramatically because of basel 2.5, the fact that we do not have certain models in place that will be accepted. so some of the benefit arguably is going to be just -- i am going to call it run-off. some is from models that regulators expect people to design and put in place that we do not have yet. we just do not have the history or we have not done the modeling and that is -- a lot of it is around credit-related, synthetic credit type stuff, securitizations and things like that. so we are going to put those in place. and that is not arguing with regulators SEMICOLON they would expect us to do that over time. obviously, regulators -- i know they are going to look at how people do models around the world and they want this done fairly, etc.
1;46;132;2;0.015151515151515152;sure. so think about repurchase. so both sides of that we do them separately. so repurchase losses, i told you you will see demand down significantly, you will see the outstanding pipeline down significantly. we have seen cure rates improve and so our realized losses were sub $200 million and it is what it is and it is a factor, a feature of activity obviously and it can vary a little. on the repurchase reserve side, it is obviously model-driven and we use inputs, including things like cure rates. so it is not going to be a perfect offset in this quarter. it happened to be slightly more and over time, over the next few quarters, we think they could largely offset that you might see some small pluses and minuses.
1;47;51;1;0.0196078431372549;yes, and i would say we are in constant dialogue with the agencies and obviously people ask about behavior and we are in constant dialogue, we think we understand the direction it is going and we feel good about where we are right now and we will continue to monitor that.
1;48;108;0;0.0;i do not know how to respond to that. i think -- maybe you can call later and get some more feedback on some of the stuff you said. you can call sarah youngwood at investor relations. but you went through a lot of the stuff that is accurate. obviously we are in an environment -- the environment changes all the time, but we have growth plans everywhere. so it is not like we are sitting on our laurels and just looking at what is going to -- nim compression, stuff like that. so we expect to grow earnings next year. i may be wrong, but that is what we expect.
1;49;5;0;0.0;yes, okay. you're welcome.
1;50;196;1;0.00510204081632653;i think we had said earlier, on july 13, we hope it is almost a nonissue by the end of the year. i think we are getting there. i think from the day that -- and we are not going to give you more detail than what i am about to tell you so do not ask. we had modest losses in the fourth quarter. there is no reason to have any losses going forward. the risk from the date of the investment bank got and they have done a good job continuing to derisk it are down, i am going to say, another 50%. so obviously, there is still risk. it is still a portfolio which has got -- the average duration i am going to say is 2, 2.5 years left. so if you did nothing, it is going to diminish dramatically over time, but i think we have got it well-controlled at this point. there could be some volatility because of the nature of it. it has got some idiosyncratic exposures in there, but we think we are fine. we do not think there's anything that anyone needs to worry about anymore.
1;51;153;1;0.006535947712418301;you have got to do it a little bit by business because i think in consumer mostly sticky, but it is probably a little bit of tag -- like you guys had an estimate for that. yes, like (inaudible) plus or minus. mostly those deposits we would consider core and sticky. right. and then ts&s is a lot of seasonal year-end deposits, so it bounces all over the place. asset management i put in the sticky category. commercial bank has been kind of flat, but it is sticky. it is flat because the loans are starting to grow and it is huge. commercial has $190 billion of deposits. i think that number was $100 billion 3.5 years ago. so they have a lot of money there. we actually expect that might have come down one day as companies start to grow and expand more aggressively, which would be a good thing.
1;52;124;0;0.0;that's a woulda', shoulda', coulda'. i do not know, guy, the answer to that question. i think if they had been put in place -- it depends how they would have ultimately been put in place. so they were delayed to get more work and how it gets done. i think if they had been put in place for jpmorgan where the rules constrained us overseas, but did not constrain other companies overseas, we would be down from what we might now have. if the rules were put in place as we can compete freely in frankfurt, london, singapore and shanghai, my guess is our us revenues would have been down a little bit, our international revenues would have been up a little bit.
1;53;256;3;0.01171875;no, so private equity is $8 billion invested. we expect to earn a return on that. we are obviously getting a great return on it, so that is lumpy, but it should be more than $50 million on average. treasury -- think of treasury as nii. it is very predictable. the nii (inaudible) by quarter. that number will go down a little bit. that is just how we allocate capital and funds between all the business units. and then how we invest the assets. so we can change that tomorrow by having longer duration in our investment portfolio. the lumpier part of treasury and cio is when we have mark-to-market gains and securities gains. that bounces around a little bit and again some of that is discretionary. so we do not look at that -- we should almost call it a net loss, and that number -- i think the $300 million will come down over time, not go up for a whole bunch of different reasons, which i will not go through right now. and then the other corporate -- that has net allocations, boli, coli, taxes, all these lumpy items and we will just try to tell you it should be plus 100 -- it could be on average 100, plus or minus a couple hundred because of lumpiness of those items. like corporate taxes are lumpy for a whole bunch of different reasons and so our numbers would be 100 on average. and we always explain the difference if there is ever a big difference there.
1;54;139;0;0.0;it has got not a damned thing to do with exotic investment strategies, zero, nada, nothing, okay? the bulk of those assets are always invested conservatively, aa plus. we had to do it around the world, so deposits around the world, etc., nothing to do with that. it has all got to do with some of the nim compression that shows up there because obviously investment portfolio yield has gone down a little over 2%. it was 4% three years ago and how we allocate capital and things like that. the changes you have seen. some of them are the differences due to the regulatory changes of b3, rwa and stuff like that. so we will try to make this a little bit clearer going forward. but on average, that number will come down, not go up over time.
1;55;253;1;0.003952569169960474;yes, when we allocate the new basel iii operational capital debt, the capital allocations will go up mostly to the cib by i am going to say 20% or so and to the commercial bank by 20% or so or maybe a little bit more than that. and that will obviously change the return targets for those units. it will also be very healthy, so it will just come down. the company will be exactly the same. i mean so we just have -- i think when we allocate all this stuff intelligently, it will actually probably end up driving better returns over time as people learn how to manage it a little bit differently. so we will be allocating -- again, it eventually will show more. we will be allocating out -- think of it as everything at one point, lcr, g-sifi, basel iii, basel ii, whatever comes down the pike will be allocated out so our managers can manage through it. and the other thing we have not decided permanently is how you look at each business because my feeling has been, this is open for debate, is that the business should be capitalized the way its competitors are going to be capitalized so they would feel free -- they are free to compete in that category. i think the people lump their capital ratios around their competitors. that could be very hard for someone for example to be -- run with 7.5% capital and all their competitors are at 10% or vice versa.
1;56;70;0;0.0;no, cost is cost. it has nothing to do with that. i am talking about capital -- saying we may capitalize the commercial bank at 8.5% and the investment bank at 10%. it may not be 9.5% for everybody because they have to operate, they have to compete in different environments. so that is where you just -- we just have not figured out exactly how to do that yet.
2;1;14;0;0.0;john, we can not hear you. apologies, john, we did not hear the question.
2;2;3;0;0.0;yes, we can.
2;3;71;0;0.0;we're growing, as you've probably seen, we showed you on investor day. and while there was a little bit of lower growth this quarter, we do expect to grow loans in our commercial bank loans in asset management, wholesale loans, mortgage banking. and we're growing our deposits very strongly. so it's really just the underlying business driver growth that we've been seeing and expect to continue.
2;4;80;0;0.0;yes. john, actually, if i refer you back -- and from recollection, i'll do it for you -- but if i refer you back to investor day, it's based upon our adjusted expenses, which are defined as our expenses excluding corporate litigation and foreclosure-related matters. which in 2012 was $60 billion, plus or minus. i think $60.1 billion. and we're expecting to be $59 billion this year. and that's what we're on track to deliver.
2;5;16;0;0.0;a little higher than that in the first quarter. but the first quarter is seasonally high.
2;6;91;0;0.0;yes. the fourth-quarter normalized run rate was $725 million. this quarter it's down a little off that, as you would expect, given the ifr completion. we said that we expected the fourth quarter to be running at $600 million. and we said that at investor day and we're still on track to do that. and we've also said that the long-term run rate for that part of the business would be about $325 million a quarter, and that would be over the next couple of years.
2;7;38;0;0.0;the litigation dropped quarter over quarter. clearly we had a large number last quarter on the back of ifr. and we did have litigation expense this quarter, you'll see in the supplementary there, just over $300 million.
2;8;5;0;0.0;yes, that's right, john.
2;9;35;0;0.0;yes, but also remember, we did not buy back shares in the fourth quarter or the third quarter. so there was an overall net $2.6 billion gross] $2,6 billion net of employee issuance.
2;10;1;0;0.0;yes.
2;11;73;0;0.0;no. i think the issuance number is fairly level and consistent quarter by quarter, because it's really based upon amortization of restricted stock and all that. and the buyback, the $2.6 billion, remember, that was over the course of the quarter, so it averaged out to 50% of that for the quarter. so we can give you more detail a little bit later. yes, we'll come back to you john.
2;12;59;1;0.01694915254237288;but the $6 billion will offset how much average amortization over the same 12-month period, like $2 billion. yes, $2 billion. john, that's a good way of looking at it. the $6 billion we're authorized to repurchase relates to employee issuance over the same period of just a little bit over $2 billion. for accounting purposes.
2;13;100;2;0.02;the second one is the big one, that's june 11, or something like that. yes, june 11. and that's where you have a lot of bigger client stuff like that. people are still getting used to it. so we think -- i think we've got 30% or 40% lined up to do it. they're still reading documents, have to sign new documents. so hopefully it will go smoothly. it's unlikely to go smoothly the first round. the first round were really large participants and swap deals, et cetera. we'll have to just wait and see.
2;14;57;0;0.0;look, we really do not know. i would say temporary but probably still down a little bit because of the reason you gave. some feel and just say -- we do not need to do this anymore. and we also know all the final rules, by the way, and how the scfs are going to work in bidding.
2;15;78;0;0.0;yes. if you take -- our basel i rwa went up about $200 million. that's all about the implementation of the new market risk rules in basel 2.5. which is also why you saw our ratio go down from a reported 11% last quarter. it's really all explained by that. and our basel iii rwa was flattish quarter over quarter, with some pluses and some minuses. that was already in there essentially. yes. of course, yes.
