x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;x50;x51;x52;x53;x54;x55;x56;x57;x58;x59;x60;x61;x62;x63;x64;x65;x66;x67;x68;x69;x70;x71;x72;x73;x74;x75;x76;x77;x78;x79;x80;x81;x82;x83;x84;x85;x86;x87;x88;x89;x90;x91;x92;x93;x94;x95;x96;x97;x98;x99;x100;x101;x102;x103;x104;x105;x106;x107;x108;x109;x110;x111;x112;x113;x114;x115;x116;x117;x118;x119;x120;x121;x122;x123;x124;x125;x126;x127;x128;x129;x130;x131;x132;x133;x134;x135;x136;x137;x138;x139;x140;x141;x142;x143;x144;x145;x146;x147;x148;x149;x150;x151;x152;x153;x154;x155;x156;x157;x158;x159;x160;x161;x162;x163;x164;x165;x166;x167;x168;x169;x170;x171;x172;x173;x174;x175;x176;x177;x178;x179;x180;x181;x182;x183;x184;x185;x186;x187;x188;x189;x190;x191;x192;x193;x194;x195;x196;x197;x198;x199;x200;y
1.6757364;-1.099515;-.41524383;.48660007;-1.6010574;-.29858816;1.2019526;1.4867059;2.0731173;.74593437;1.1153438;1.524456;-.089906834;-1.6537421;.93891573;-.87203455;.0052208733;1.2840964;1.269387;.42292935;-1.6370349;-.61582917;1.8185998;-2.1957738;-1.3026475;.097933874;-.47604573;-.13364893;.83119154;1.7448909;1.3402755;-.14843659;-.032685652;.60900205;-.36450553;.33578148;2.1603086;.13214137;-.5755685;-.81285495;.62522447;1.124826;1.8654914;.88859749;-.26850528;.73095626;-.35099596;-.3996084;-.097435638;1.1351407;1.4352108;-2.1109896;3.9360645;.67212814;4.1066871;1.024922;2.7337315;2.4747224;3.3366983;1.9293864;2.2164841;1.7919089;2.7987175;5.4627447;6.3399525;2.2907708;-.018129373;1.9673148;2.9395249;-.24737334;5.5982065;1.6586576;1.3189538;1.6570867;3.3145499;1.2998284;1.9986079;-2.4225855;1.6316518;2.4976172;-1.5118679;3.6385827;1.1481684;2.1521881;-2.0389304;-.01322123;4.8073945;5.8825145;.33286524;2.5407882;1.5767145;5.5540242;-1.4620848;2.8063316;1.1054896;-1.5157938;1.129642;-.58634347;6.0999231;4.5069385;.84731263;-1.3585858;.36196589;-.082543343;-1.3785433;-.039067339;.44136116;1.8292718;.71433717;-.39018798;2.7826278;-.87524855;.76318854;-1.8265018;2.7102973;1.3776901;.72592819;.56182373;.57142085;.52814984;-1.035494;-2.3999665;.09105029;-1.0228789;.1129465;-.23201074;-.28513923;-.18675885;.40756541;.59380597;1.5880141;-.8328945;-.93689686;-1.6382769;-.82036102;-.62955606;.29021281;2.2580881;.30535024;-1.2892082;2.3199997;1.8566872;1.4487693;2.3060083;-1.6765262;.025205323;-1.8104948;-.19366775;.33913547;.032301363;1.0078877;-2.6367259;3.4047356;1.574198;5.8596907;1.0225239;2.4714613;1.7206341;3.7792976;.19859244;1.7875473;2.527874;1.2089556;2.8019867;4.9601102;1.4427224;-.048224375;.73571992;.77937567;.8946659;4.8170843;1.3347802;3.3562806;.11959364;1.9445972;.70357949;1.5088741;-2.5695949;.16881382;1.4148719;-1.8694081;2.4034255;.82251376;.45112786;-1.3040241;.58212084;4.2511649;2.9637129;-.096987918;2.558368;-1.0824403;3.5495975;.14020614;.73493659;1.1812048;-1.594295;-1.017188;-1.4080998;4.9411144;1.9301125;56.430664
-1.1725875;-1.3182861;-1.5100222;.95769811;.66915607;-.36373329;-.31160283;.087565213;1.912215;1.7072514;-.68005461;-.70476443;-.69374281;1.4474354;-.13001418;-.73424244;.51508325;.19024207;.85142553;-.35278377;.21033448;-1.2684858;1.7699306;-1.7584999;-.561472;.59475082;-.41031438;.60111612;.51111794;.038293447;1.8245926;-.15818872;.40847576;-.31077623;-1.3502681;2.0565181;.095291004;-.017615225;.15806812;-.64734113;.057344563;-2.9721439;-.72407216;.36518279;1.3521575;-.83058375;-1.678351;.41814181;-1.6675743;.97179878;.26395434;-1.0630341;5.4864888;.47354054;1.5833687;.83671898;-.0073944242;-.45890725;.25644368;1.6967975;2.1555259;-.90226096;3.7202308;2.5221362;1.7563351;2.1769462;2.2437952;4.9993458;1.8867259;2.1238346;1.5638926;-1.5016314;3.2548394;.4344089;1.2302297;3.4270561;3.9473538;3.4970787;5.5142827;-.430217;5.7398291;1.4571998;-.88833255;4.889132;2.0919247;2.3054998;1.2739457;-.48836794;-.58883613;2.0949376;2.7056067;-.31167328;1.898953;3.4673207;-.4460133;1.1477087;-.8994453;5.4356713;1.0130529;3.4226294;-.23170491;-1.5226417;-.52243298;.00060017791;1.594892;.073505178;1.8638914;-1.2268621;1.0195202;2.299926;-1.9628292;.28476363;-2.2101386;.95962638;.17999545;.57144833;-.72288126;-.63648766;2.0946276;-.16067944;-1.962923;-2.0506735;.098788209;-.19236796;-.38559714;.87106276;-1.0625319;-.14668949;1.3015202;.63061839;3.6048405;-.88442999;.47019047;1.0081401;.74523205;2.7449622;-1.2921132;.18673585;-.13383752;-.58010536;-.59179878;-3.9185348;.14126439;1.2096729;.20694022;-.68568468;-.76606405;1.4141814;-2.0213034;-.69278681;-1.5636243;-.20268255;3.3106525;1.4199361;1.9144636;.60775405;.84387612;-.45077151;-.30933407;1.496048;2.3531511;.79632539;2.2434022;2.1720524;.71288842;1.683553;1.1732888;3.8744667;-.76363748;3.2118645;-1.0545691;-1.640308;3.1140785;-.6086731;1.5282362;2.7460248;3.000463;.54474366;3.512006;-1.7730409;3.2505968;1.63263;-1.9703068;3.0569987;1.6206176;1.9189143;1.2298744;-.11364473;-.94684726;2.0258965;1.8130405;-.64545155;1.164672;2.7621243;1.4758155;.05421019;-1.8403838;3.0301511;-.2660341;3.5795767;38.535236
1.0491632;.43457657;-.25362942;1.6483755;.15423638;.45247468;.35730374;1.3620701;-.68425024;-1.9764973;1.0882819;-2.0355382;.18935679;2.4971557;.10825175;-.98827064;-1.4257983;-.12118893;-1.551419;-.47877529;.52903068;.0099016912;1.0652368;.44381031;-1.2099837;-.19592535;-.55065852;-1.7495308;.13818999;.37474424;-1.5210522;.42986968;-.95720893;-.024299072;1.4871427;-.16339085;3.1009543;-.45511368;-.77232069;-.42917037;-.10306938;-.63532227;.6147812;-1.9654746;-.82162642;.22125499;-1.074851;-1.1600904;2.0805342;-.62458545;5.0368748;.021189732;.23605002;1.7032698;2.2310421;4.8269663;2.6850233;-.82889944;3.3325076;4.8171649;2.5269029;1.1136153;.82586837;4.1873908;2.4262521;3.0679035;.84525633;4.2344265;5.3305197;2.5829968;4.0074301;-1.0298077;1.6901754;1.2517744;-1.0230196;.0090187024;1.1219399;2.7094085;4.800065;4.6004314;3.1889505;4.7069817;-.41586581;2.1452479;1.7113274;2.617538;5.5707664;4.8286753;-1.409101;2.238795;3.3096032;4.3533745;2.9373026;3.811197;5.0264678;3.7091372;5.8390083;2.0632849;2.3827908;2.7828805;1.3811796;.67597216;-.16980904;3.169601;-.62184495;.98090464;-.77212942;.81254208;-.30362812;-2.4261854;.48319671;-.94904035;-.79468465;1.352077;2.3783209;-.12199116;.19539705;1.5912898;.77377051;-1.0530233;1.0443873;-.20887068;.76239216;.62042546;.90714836;-1.6688677;-.14506482;-1.6642396;-.34405825;1.5414419;-2.3986781;.57350409;.86028451;-.89218378;1.7514182;-1.3077993;2.1796803;.026307009;-1.5020474;-1.1962988;.85225332;.25599834;.095379829;-2.1940498;-1.1859889;1.5101992;-1.0171046;.68329012;2.1888731;.10953774;2.6004841;-.70428884;-.98787546;1.7512792;2.9020655;3.830621;2.3714321;-1.1819212;4.6221814;4.0142574;2.6155493;-.68820912;2.2761433;2.1528087;1.5118392;1.1929682;-.5068056;1.6403867;4.7334633;1.8356388;3.4576921;-1.7396317;1.2858232;1.4702629;-.45818877;-.68633282;-1.3315601;-.57315636;3.9177268;3.7422526;2.6819415;3.4034085;.37932616;2.253154;.38648134;1.8621807;3.665972;3.0106604;-1.6317315;1.7655081;2.5506155;4.0138822;2.4063287;3.3915808;2.4819715;4.4937968;5.4846659;2.9221075;1.2251722;2.0902503;64.382332
-.29662758;.45863926;1.4498608;-1.6120218;.072894841;1.37168;.24628039;2.7942784;-.95459205;.90600443;-.49928495;.88883531;.023249969;-.11475136;.15653628;.26470783;1.1912764;.20732781;.43319389;-.97729003;-.72073108;.85538399;-1.4743701;.33944669;.93003947;.38511053;-1.3617984;-1.5008347;-.75999832;1.9652609;-.97688824;.70152146;.96303201;-.78642648;1.0422931;-1.933511;1.8096626;-.74996084;1.0126463;-.80345529;-.22599633;-.9205792;-1.2882355;-.24630944;-.47447756;1.4230881;.054818343;.13850716;-.71107864;-1.2722511;3.1230354;1.8003211;.37407747;1.6204395;.64999735;1.0412962;-1.3188192;2.9514353;.97725534;2.9965603;3.8899019;-.054953713;3.9493787;1.6749309;.49810463;1.7591231;2.2285511;-.66302925;2.2795;.20599151;1.6544607;.52105719;3.2783246;6.0524545;.81266218;1.8075519;2.729485;4.9692326;1.8041061;3.0713341;2.9399893;1.1107749;6.7781534;2.1790457;3.2862432;2.5015776;3.2601497;5.4629812;-1.2672782;5.4999094;.89249218;.70671272;3.0020118;2.4053631;1.0977719;5.2895184;2.1134791;2.5259089;.079090357;1.9757985;-1.8785752;.37503418;1.1782004;-1.7422417;-.82701087;.72720683;-.018646836;-.52935207;-1.5280068;.80373651;.71579695;-.56836694;1.7990034;-.19914344;1.4834828;-2.5668116;2.0938165;1.0097288;.8915723;-2.5385983;-1.3284903;.65068448;-2.601933;-1.3032465;.32594827;1.3914734;-1.7042972;-2.0289073;-1.2724179;2.443979;-.28537077;-.10524336;.56899709;.3884612;2.7424092;-.60463685;.58957893;-2.3466208;.85222894;-1.314618;.63916922;-1.9568154;-.94079673;-.52736044;-.91877657;.52634937;-1.004478;-1.8630781;-.96708983;-.90443134;2.0558336;2.539335;.023436168;.6404323;.72386169;.14345427;-1.2123677;1.6390293;-.23584342;2.8073082;1.9133713;-.070893362;2.7971611;1.420429;1.0478525;2.3123081;2.1291978;-1.0304568;2.5504336;1.147711;-.043109678;.5665763;4.2569246;4.4068241;.38913316;2.5101843;.63788712;4.4111633;.71437681;.70928055;1.3386651;-.010845838;4.5262623;1.5804855;2.3141844;2.8006377;1.6392415;4.1197944;-2.2467499;4.0456796;1.628687;.68906939;1.9241202;2.1704214;4.1144638;2.9575779;1.3498664;.78360164;-.058033057;.89276659;52.507801
.10790125;-1.8074715;-.28023568;.024827337;-1.6048182;-.3100757;1.249282;-.19133066;1.008703;1.4294355;-2.0128202;-.61252362;1.1931928;1.4066072;1.5084922;.87210351;1.7497268;.22181188;-.22292167;.37104419;-1.786007;2.2774968;.09574493;-.64467925;-1.1404054;-.48958677;.92198706;-1.3999666;.18647058;.67654556;-.066014357;-.61945164;1.7442831;.49109834;.8639971;.68498302;-.49657503;-.09964177;-1.5192785;-1.4078821;.50804144;1.2810909;2.1236246;-1.5253165;.41879436;-.19789112;.31919917;.47548872;.66635191;.26018921;4.7358308;2.3895214;-.56396532;2.4641225;1.6804949;-.58386755;5.1991372;-.9657197;1.4475462;3.2370222;2.9256258;7.2230353;4.376297;1.2268237;.0042695319;3.975904;1.8055866;1.7306465;3.7522759;2.9088652;-1.0383635;1.3733047;4.9924707;-.54604727;.64512861;6.7933874;.44407144;.60851097;-.80069548;3.9061313;.32844791;3.3537805;1.3708378;2.5665624;-1.0956789;3.5570328;.99033201;.7144987;2.0742662;.05433502;5.4487019;-.96099031;4.7599897;1.3458228;2.861702;2.0247164;3.1806276;1.8968589;1.5313759;3.128617;.38677943;-.98868811;-1.1861055;-.40761939;-1.0859623;.17172319;1.2254258;1.059422;2.7255645;1.1661401;-2.7736948;-2.4321742;.60322279;.28457659;1.3132236;-.084218174;.065261371;1.478093;-.92843443;-.0021638225;-2.1049118;1.7000098;-.30628479;-.67398131;-.61990178;-.71595293;-1.9410756;-1.8790156;.13479614;1.7090418;-.2365139;-.39163411;1.2592169;.85954458;1.4836181;-1.4247113;.35674161;1.0839087;-1.4883226;-3.2113361;.89606792;.22935526;3.0241442;.044260468;1.5559218;.52183825;-1.1970063;1.3761047;1.0371579;1.8459463;4.351265;1.6794436;-1.0381047;1.1216433;2.9760387;-1.2151995;3.8573422;-1.1099327;.34353313;2.3532112;1.1532331;3.9761782;1.4698958;2.2746508;.61339015;1.6122241;2.3844378;.67007846;1.5114489;.96012235;.65541828;.47960836;3.5745466;-1.3937196;-2.724695;3.876488;1.8704225;.29721946;-1.1584917;2.6007743;-.16039303;2.3058617;2.2588711;1.9668717;-3.0565093;1.1020855;.57512337;-.67324668;1.3103186;-.18678065;.94400495;-.34921953;3.4094191;-.49144697;1.9932843;-.28496704;2.2770901;.20872217;2.1405194;-.27430677;55.811234
-1.9317061;-.167597;.27697557;1.145098;.34910685;-1.0350608;.19727106;.080967985;.6605798;-1.819654;.010697324;-.35729849;1.0151558;1.2926927;1.8887638;-.096971184;-1.0769582;1.8194467;1.3354564;-.51468933;-.64576823;-.47013837;-1.1572874;.40456736;-.010601646;-.13192858;1.0006276;.73543829;-.64483303;-.39704046;-.86763984;-.8145079;.42240009;.15306804;1.3989896;.42508748;-1.1035174;1.3338645;1.3794298;.19843276;-1.4098823;-.78805453;-.98554224;.11390809;-2.0061073;-1.9248722;.56423533;.085679926;1.1949205;2.0187688;2.2073226;-.29311314;-.52301323;2.7444127;6.3211832;-.85156679;3.4477108;1.2256509;.40211821;1.4510108;.25613868;3.2172308;5.739738;2.766763;3.5354424;3.8145087;-3.2585089;.59647614;3.3119237;1.7293979;-.36476469;.23674858;1.7119051;1.8773921;-.78337842;1.9830254;4.4121814;6.4626961;.2778002;2.2134476;.54466808;1.8444786;1.844924;4.0529833;-.96955079;-.26559639;2.0443926;.43068615;5.0650539;3.3652108;1.2878038;3.157212;5.4290137;-1.0686659;4.073082;-2.8376324;2.4569716;3.5185635;1.1623597;2.4629998;-1.0307512;-1.7694042;.11971086;1.3832556;-.18175904;.29432783;.70844352;1.1288513;-.24164332;-1.5588514;1.4560529;-1.0681359;.53824931;2.7578533;4.8423839;.48064008;-.96884996;3.1849558;.055290565;.82213759;-.77227569;-1.56594;-1.1252946;.1569657;-1.7835808;-2.5452988;-.83090925;1.7139388;-1.5704211;-.58173037;.77412695;-1.064249;-.34969437;-.84839487;2.4035292;2.7755184;-1.2884647;-.11760929;2.0729456;.27383065;-1.2940292;-.25154999;-.52214688;-.20792893;-2.0400145;-1.5860281;-.23718329;-1.5546876;-1.0607557;1.7559053;1.1597788;-.32625577;-2.2024989;.84028882;2.4338951;.016586229;1.4581175;-.081353702;1.570771;.1357912;-.086692974;.44263643;2.9471457;1.9690847;1.4353175;4.4858522;-1.4930394;2.2378976;1.8832039;1.8242141;.67301655;-.39618033;1.2024152;1.6725309;-.69328701;1.1663266;4.703043;5.5416212;1.4110687;1.7934004;-.51548803;.25208148;.098342299;2.4339375;-.13917339;-1.3003638;1.8379154;.8233307;2.8903356;.36626649;.86660331;2.611676;4.0665083;-.17866322;3.7577534;-2.4056282;1.4573641;3.4346147;1.2756554;.90565282;46.985172
-.49757856;.52099633;.14777698;-.71262437;.15277892;.63039595;-.79683822;-.55005467;-.62770301;-1.1328852;2.1062169;1.5800819;.91369951;-1.0099906;-.5048272;1.0685285;-1.2900931;-.50971276;-1.3257589;-.58337593;.043173846;-.7052806;-.13162063;-.76362103;.84365445;-.1505906;.31438503;-.067800656;-1.4063492;-1.1900036;1.0382679;-1.7981286;-.48481378;-.91614366;.76253593;-.55827147;.16535705;.12933007;1.1426771;.090283558;.13350981;-.29809961;-1.5101994;-1.593961;.25780803;-.86641198;1.9458861;.22581244;2.8652909;1.2262456;1.6171025;1.8319229;.99713117;8.9524717;3.3633013;.5068205;1.5224478;.64665085;4.4216342;1.780323;.92863238;2.6396532;1.0621598;5.3871584;3.5043447;2.459368;.1994558;3.4781737;-4.3530126;2.6676018;.65143764;-.18254626;.38676444;4.6318111;3.5338197;1.0356841;1.4201262;-2.359416;1.1185162;.41047642;3.3649242;1.0364548;4.130693;2.7695513;4.303256;-.77622348;2.4417944;3.1656854;2.8522637;3.2478054;-.93106544;2.7362375;.46373111;2.30427;2.2657669;5.3376637;.78237796;2.3536236;-.069121912;1.4324259;-.81495667;1.2847806;.2037285;-1.3901342;1.6837363;1.5686885;-1.2755319;.25868386;.078046329;.66251963;.77580535;1.2837341;.51941025;-.47071034;.972188;1.4651518;-.83811772;-1.754863;-.90014613;-1.4559013;.56661016;-.93798006;-1.0488923;-1.3439046;1.7057199;-1.0256665;.74437428;.28516427;-1.9203775;-.40102789;.31579626;-1.3709489;.16143268;-.097992323;-1.5405402;-1.2895249;-.40984246;.2990315;-.27438131;-.66295981;.63711876;-.16291593;-2.5263021;.18945634;2.216244;.78972727;2.2422295;.46992755;1.8087044;1.2218426;1.2786126;.98784;.34940168;7.551753;4.2840562;.85400701;1.3530834;.76501322;4.1172023;2.1680844;1.5445471;2.3659916;-.48924062;2.3633876;2.1639149;2.0547225;.73259181;4.4890156;-2.9552362;.33433291;2.2949858;.50738263;-.25399935;2.8069155;4.0409222;-.63736433;1.6085684;-1.2927012;.28220457;-.88088697;3.5845647;.79346877;.90095061;2.9675939;3.6063473;-1.880006;.28904372;2.6733208;1.9376525;3.1103148;.45043147;1.5686429;.998366;1.1779474;.83835578;4.9355402;-.8954134;1.7376601;-.38454193;.98970526;51.885426
-.071587235;1.5575552;-.22211495;-2.3307862;1.0467415;.13867314;-.40254027;.46946287;.20743538;.019998124;1.6908797;-.87940699;.11681781;-.24702567;-2.5179861;-.43300143;-.53273344;2.2156022;-2.5513403;.15263145;.563079;.017620396;-.16699949;-.3290922;-.20431474;-1.0173084;-.9516474;.31838423;-1.6958255;-2.0957246;-.12560873;-.30256131;.86419475;.22947884;.087230995;.04588769;.36482766;-.71200371;1.4580325;-.36353284;1.2419165;.24933177;.37084314;1.3736857;-.12924972;-.026337979;.66517419;-.070582405;-.2476532;1.3171165;2.2040048;.91306394;3.9708478;3.8340111;.64723843;3.5864003;-.89504534;1.5776155;2.7254603;2.5734816;2.1005054;1.9486269;-2.3623405;4.1263061;2.7687778;.39351124;2.6895657;2.0447347;1.9139793;3.5664577;1.7560241;1.7257997;.20777591;-.85833776;2.8869615;2.3017511;-.34978858;2.2625692;1.2042837;1.7302074;2.3404462;4.8746061;4.0977149;-3.554775;.77845037;6.0136685;.58522868;1.2175908;.9241308;5.6740451;1.8521175;5.181531;.70395595;3.5789084;-.66266114;3.8917904;1.9656384;3.124347;.51115823;.71036041;.096528322;-.37657726;.30469584;.21018778;.81479198;-.18337259;.70728302;-.95179874;-.15065949;-.19173259;1.5968978;-1.1005365;1.3133558;1.1659518;-2.0895951;-.89113599;-.82211196;.78644902;-1.2860067;-1.3439486;2.4128728;-.062661372;.28816363;-2.0026333;-2.8154621;-2.0434442;-.8085885;-.46578965;-.30590793;-1.0583307;-.065392628;.95556277;1.5142219;.87742007;.88644326;.73902792;.60052437;-1.2477915;2.6098428;-.034429386;.7735163;-.60359424;-1.5327497;.79309016;.45804593;-.11135908;.32313296;-1.6685098;-.14693469;.64235842;.38758802;.42679092;2.8563693;2.270704;1.4609785;4.7045665;-1.2833326;.81575638;1.5431311;2.5155911;.284179;-.79000717;-1.0491791;4.0921698;1.7877998;-.35286316;2.7355311;3.0508714;1.8140709;3.7475193;1.9343953;3.5097818;1.2832497;-.11863533;2.03316;1.0177007;.86912441;1.8795364;-1.2291391;1.2598059;3.3802185;3.2716942;2.9154911;-2.414989;.80550218;5.5184603;.42075434;.31629077;2.0874846;5.2130585;2.0741687;2.9290528;.18194684;1.5474042;-1.7768756;1.1682048;1.519712;1.6627569;1.0562522;-1.3681802;45.541508
.29150677;.33219615;.0058299312;-2.1385601;-.76079136;-.72951567;.98109913;.48257691;1.1414896;1.2756588;.5542289;.79387641;-1.2011057;.82289779;-.38937896;1.0539639;-.83101118;.30855206;-.96686554;-.5669179;.046055995;.50641781;-.56849504;.56283879;.03747353;.59455019;.26026312;.43418434;1.0360531;.23586446;-.14485456;.026540626;.33988079;-.026566416;.4155561;.083649829;.77427214;1.6685488;2.5116789;.41844034;.50891751;.94964796;.71030098;-1.5276594;-2.5321004;-.77621567;1.1322136;-.58024716;.53071022;.39785412;1.8081808;6.7315731;-2.5235991;3.604306;.86976439;2.4898651;1.1769966;2.9234531;1.5171785;.29379082;1.0611348;.92037719;2.845732;-.45122814;3.309196;-.34114036;-.2737959;6.3933978;2.739578;.032979105;-.287992;5.217494;3.2648237;-.026349286;2.7758894;3.4919412;-1.5804172;1.3196205;3.1553783;2.8806503;4.3966913;4.452466;.4150584;3.9927666;-.64996099;.59601587;3.3612957;-1.8003896;2.856267;-.85537672;.36813486;2.1050456;.73105091;2.0603437;.61072975;4.1821823;.98086631;2.0527992;5.6372023;4.2863388;1.3989449;.93796581;-.41612005;-2.3145132;-1.1596295;1.4548359;-.77606446;1.6865581;.19931085;.45652914;.78757477;.53327584;-2.1212308;.6113224;-1.0194744;.18776976;-.62468207;1.8825971;-.9011966;-.0072738449;.30876368;-.22677536;-.15793462;.017778412;-1.4385375;1.2639313;-.41320214;.36707926;-.65657943;.96975124;-1.9286429;-1.1841105;.49804139;.0085758343;-.76347929;-.70179427;-1.0090742;-.24543658;2.5679371;-2.3767092;3.1771424;.5037294;.68718278;.92273265;-2.6860034;-1.0386918;1.6610737;.069821998;-.2484314;.13960493;.89125198;4.9992995;-1.8011891;2.687803;1.1368116;2.8171294;-.045387592;2.0935133;2.6947832;1.3042738;1.5266893;1.3554929;.95773458;1.8497553;3.1802082;2.0065563;-1.2160997;4.9851756;.73070437;.014827812;2.0523467;3.4910479;2.7755001;.88889772;2.3241129;2.1766021;-1.1182932;2.1246963;2.8577592;3.060111;3.7367959;4.0107093;1.2252418;2.0518053;-.39598632;.82941079;2.5305493;.67412007;3.1586401;-1.9189068;.22240911;1.2080041;.29476213;-.2145412;.65403622;3.4097068;1.1040057;2.4756713;5.2693138;2.39101;51.049828
.016898956;-.59624368;-1.2525216;-.34482485;.54512501;-.167769;.096468598;1.5544201;.21158303;-.59249389;-.14979471;.10724626;-1.5884578;.169222;-.63315237;.95171916;-.69935066;-.40094209;.44197387;1.8979467;-.2275487;1.5251878;-1.1593057;-2.106734;-.31743166;-1.1832389;.02573148;-.65184712;.056016922;-.34057933;-.78047806;-1.5000485;-1.5114741;-.83505076;1.0864816;1.1145015;1.0525112;-1.1292222;.88993669;.53711158;-1.5909379;-.65074384;.59853506;-1.144961;1.6251239;-.16544412;.14244564;-1.0897009;-1.610322;-.77447289;1.7822075;-.62491566;.43224561;3.49948;3.0431018;3.178956;3.7196534;1.8197808;1.0422266;3.4768226;4.6473899;-.99551225;5.132884;2.2559171;.63870829;3.3213212;4.4587259;4.8949852;1.1617745;2.1470137;2.318234;.81498796;1.9425918;-.27643788;5.9910913;4.1212578;2.3739302;1.4920462;5.3827724;3.7011054;5.5431461;2.2388422;4.1514735;.92874473;-1.5255928;1.5436556;1.454895;2.5091391;1.7650199;.61816019;3.5270936;-.077671915;3.96808;.17568673;.510203;2.4081376;2.6810315;3.5455413;-.41128868;7.5123186;.34491184;-.81297719;-.6668781;.96620911;1.5840385;1.3593638;1.0508384;2.7069275;-.22971077;-.40504342;.40771133;.53671461;.30023828;.35347956;2.5856802;1.7166319;-1.6051;-2.4833362;1.2684317;2.8259468;-.49427369;1.9781028;-1.1386787;-.17396665;-.60079187;-.72950494;.4808327;-1.2334973;1.0948389;-.60615915;-1.250618;-1.0686835;-.63096446;-.78291619;3.3600352;.62613189;2.7524738;-1.6197124;.84331942;-1.3502755;-1.0860685;-1.2007955;1.1628933;-1.0530827;-1.1520252;.37268692;1.0678061;-.37403736;-2.7523587;-1.6136236;2.5510833;-1.4193703;.072124317;1.4970857;2.8036456;2.8442514;3.636373;1.6169971;1.2357794;2.0274215;2.1895256;-1.3384063;3.8857486;.94224757;-.78956586;1.4771684;2.5988486;4.5399914;1.6947368;-.71540916;.15313143;1.2135202;2.0424459;-.37353256;3.9446952;2.8711388;1.7381477;1.4467897;5.2231827;2.1683092;4.5177164;.88723528;3.1224933;.13466313;-1.5857174;2.5166869;-.95756942;2.0732253;.78578812;1.7779918;1.3621202;-.19893314;2.1788542;-.76055038;.39639646;2.3483009;2.3107026;2.3322344;.096216053;5.3617129;53.666363
.65617889;-.70567536;.56925946;.73567176;1.074392;-2.3775318;-.37563354;.30808747;.13658392;-.68032056;.35057807;-.92240572;-1.4656949;-1.2841079;-.35716027;.031248039;-.042100374;1.0832874;.70744199;.39215776;.26508167;-2.5431507;-.13071983;-.39862365;-.61378914;-.097106241;.44050044;-.17081347;.15827623;1.7004467;.37940314;-.65666419;.65891713;.11963395;1.3950878;.086642362;-.0094145192;-1.0899762;.0052760877;.54656196;-.50886708;-.96351695;-.40153161;-.30752492;-.70589757;-.8073377;-.25522047;1.0206312;.37566498;-.50476307;-.77980947;-.43393224;3.367255;3.2848516;1.7204632;3.8354244;.23344491;3.4405425;1.9915751;1.9214913;-.35342944;-.15652069;4.8820262;4.1664066;.34954801;.74827975;-1.3588926;3.7933998;3.3014388;4.3192725;2.7230644;2.5922487;7.7214608;2.006458;1.8306038;3.3446851;.46486047;1.7805254;1.1500552;1.5625395;4.166955;2.9108512;2.1104636;-.042954411;2.7176824;4.52774;.51858068;3.5340772;.28275648;3.8446918;.70921755;1.3904438;4.0985317;1.195811;.47729599;1.8186773;2.1148424;2.0916851;2.3963611;2.7826986;-.0019036367;-1.1364242;.18318704;.039865475;.36569604;-.69938427;2.0374582;.23884954;.099458143;.31440654;.68291026;-.71933496;.9246332;-.85605675;.57269764;-1.1734983;.60211545;.92497975;.38586026;-.53595752;.28479344;-.2976808;.090307087;.54262054;-.0036912633;.25158262;.5718801;1.1657326;-1.8480746;1.4392837;.25175413;.94198698;.53807187;.82032615;.91060281;1.0134902;-.25950748;-.60790986;-2.3590322;-.24592142;.59475249;-.34905034;1.6273495;1.0449599;1.4196088;.280211;-.25539511;2.4240179;.23341995;-.32765618;-2.2817512;-.040311091;.97996718;1.837171;1.2791064;1.9596084;1.967241;1.314688;1.4234982;1.709762;-.24441428;-1.2337562;3.4112911;1.8639693;-1.5842001;.74509174;-.73113328;1.6141659;1.6550869;4.9458823;3.4214196;1.291181;5.3258076;1.4465452;2.6891301;2.8638766;-.55174839;1.9302949;-.22178477;1.477677;3.64974;.56126708;2.5091095;.30179781;1.977759;4.931685;.54388392;.68356287;.92365903;2.3195662;1.1490862;.47096112;4.3541045;1.6948911;.57139188;-.081544615;2.711432;.61773098;1.4127998;3.079319;46.560127
